,incident_date,borough,zip_code
1779,2016-01-23,Brooklyn,11226.0
1780,2016-01-23,Brooklyn,11218.0
1781,2016-01-23,Queens,11691.0
1782,2016-01-23,Queens,11368.0
1783,2016-01-23,Bronx,10453.0
1784,2016-01-24,Queens,11385.0
1785,2016-01-24,Manhattan,10029.0
1786,2016-01-24,Queens,11101.0
1787,2016-01-24,Manhattan,10025.0
1788,2016-01-24,Queens,11377.0
1789,2016-01-24,Queens,11433.0
1790,2016-01-24,Bronx,10460.0
1791,2016-01-25,Bronx,10452.0
1792,2016-01-25,Queens,11368.0
1793,2016-01-26,Queens,11109.0
1794,2016-01-27,Brooklyn,11211.0
1795,2016-01-27,Manhattan,
1796,2016-01-27,Bronx,10463.0
1797,2016-01-28,Bronx,10458.0
1798,2016-01-28,Queens,11104.0
1799,2016-01-28,Bronx,10456.0
1800,2016-01-29,Manhattan,
1801,2016-01-29,Bronx,10456.0
1802,2016-01-30,Bronx,10463.0
1803,2016-01-30,Bronx,10453.0
1804,2016-01-30,Bronx,
1805,2016-01-31,Bronx,10452.0
1806,2016-01-31,Manhattan,10025.0
1807,2016-01-31,Manhattan,10029.0
1808,2016-01-31,Bronx,10460.0
1809,2016-01-31,Manhattan,10028.0
1810,2016-01-31,Queens,11433.0
1811,2016-02-01,Queens,11368.0
1812,2016-02-01,Staten Island,10309.0
1813,2016-02-01,Manhattan,10026.0
1814,2016-02-02,Bronx,10468.0
1815,2016-02-02,Brooklyn,11238.0
1816,2016-02-02,Brooklyn,11221.0
1817,2016-02-03,Manhattan,10035.0
1818,2016-02-03,Bronx,
1819,2016-02-04,Queens,11357.0
1820,2016-02-04,Staten Island,10301.0
1821,2016-02-04,Brooklyn,11215.0
1822,2016-02-04,Bronx,10453.0
1823,2016-02-04,Brooklyn,
1824,2016-02-04,Brooklyn,11237.0
1825,2016-02-05,Queens,11373.0
1826,2016-02-05,Manhattan,10025.0
1827,2016-02-06,Queens,11102.0
1828,2016-02-06,Queens,11358.0
1829,2016-02-06,Brooklyn,11206.0
1830,2016-02-06,Bronx,10465.0
1831,2016-02-07,Manhattan,10024.0
1832,2016-02-07,Manhattan,10062.0
1833,2016-02-07,Queens,11369.0
1834,2016-02-07,Queens,11416.0
1835,2016-02-08,Queens,11105.0
1836,2016-02-08,Queens,11373.0
1837,2016-02-08,Manhattan,10029.0
1838,2016-02-08,Queens,11372.0
1839,2016-02-09,Queens,11413.0
1840,2016-02-09,Queens,11370.0
1841,2016-02-09,Manhattan,10037.0
1842,2016-02-09,Brooklyn,11207.0
1843,2016-02-10,Brooklyn,11228.0
1844,2016-02-10,Brooklyn,11204.0
1845,2016-02-10,Bronx,10453.0
1846,2016-02-10,Manhattan,10065.0
1847,2016-02-11,Brooklyn,11206.0
1848,2016-02-11,Manhattan,10128.0
1849,2016-02-11,Queens,
1850,2016-02-12,Queens,11375.0
1851,2016-02-12,Manhattan,10029.0
1852,2016-02-13,Brooklyn,11220.0
1853,2016-02-13,Queens,11419.0
1854,2016-02-13,Brooklyn,11235.0
1855,2016-02-13,Manhattan,10019.0
1856,2016-02-13,Staten Island,10309.0
1857,2016-02-13,Manhattan,
1858,2016-02-14,Queens,11109.0
1859,2016-02-14,Queens,11385.0
1860,2016-02-14,Manhattan,10012.0
1861,2016-02-14,Manhattan,10029.0
1862,2016-02-15,Queens,11358.0
1863,2016-02-15,Brooklyn,11214.0
1864,2016-02-16,Queens,11377.0
1865,2016-02-16,Brooklyn,11233.0
1866,2016-02-16,Bronx,10465.0
1867,2016-02-16,Bronx,10465.0
1868,2016-02-16,Staten Island,10314.0
1869,2016-02-16,Manhattan,10028.0
1870,2016-02-17,Queens,11001.0
1871,2016-02-17,Brooklyn,11208.0
1872,2016-02-17,Bronx,10462.0
1873,2016-02-18,Manhattan,10031.0
1874,2016-02-18,Manhattan,
1875,2016-02-18,Manhattan,10023.0
1876,2016-02-18,Bronx,10460.0
1877,2016-02-18,Queens,11105.0
1878,2016-02-18,Brooklyn,11217.0
1879,2016-02-18,Brooklyn,11208.0
1880,2016-02-19,Queens,11422.0
1881,2016-02-19,Manhattan,10065.0
1882,2016-02-19,Bronx,10457.0
1883,2016-02-19,Manhattan,10023.0
1884,2016-02-19,Manhattan,10011.0
1885,2016-02-20,Bronx,10461.0
1886,2016-02-20,Queens,11385.0
1887,2016-02-20,Queens,11102.0
1888,2016-02-20,Queens,11385.0
1889,2016-02-21,Queens,11101.0
1890,2016-02-21,Queens,11101.0
1891,2016-02-21,Queens,11101.0
1892,2016-02-21,Manhattan,
1893,2016-02-21,Manhattan,10016.0
1894,2016-02-21,Queens,11414.0
1895,2016-02-21,Brooklyn,11225.0
1896,2016-02-22,Brooklyn,11220.0
1897,2016-02-22,Brooklyn,11226.0
1898,2016-02-22,Queens,11413.0
1899,2016-02-23,Brooklyn,11239.0
1900,2016-02-24,Queens,11379.0
1901,2016-02-24,Manhattan,10075.0
1902,2016-02-24,Brooklyn,11208.0
1903,2016-02-25,Staten Island,10312.0
1904,2016-02-25,Bronx,10467.0
1905,2016-02-25,Manhattan,10021.0
1906,2016-02-25,Brooklyn,11215.0
1907,2016-02-25,Brooklyn,11211.0
1908,2016-02-25,Bronx,10454.0
1909,2016-02-25,Brooklyn,11201.0
1910,2016-02-25,Manhattan,10024.0
1911,2016-02-26,Manhattan,10012.0
1912,2016-02-26,Queens,11101.0
1913,2016-02-27,Staten Island,10306.0
1914,2016-02-27,Queens,11101.0
1915,2016-02-27,Manhattan,10028.0
1916,2016-02-28,Brooklyn,11215.0
1917,2016-02-28,Manhattan,10010.0
1918,2016-02-28,Brooklyn,11237.0
1919,2016-02-29,Brooklyn,11223.0
1920,2016-02-29,Manhattan,10069.0
1921,2016-02-29,Bronx,10468.0
1922,2016-03-01,Bronx,10461.0
1923,2016-03-01,Manhattan,10012.0
1924,2016-03-01,Staten Island,10312.0
1925,2016-03-01,Staten Island,10309.0
1926,2016-03-01,Queens,11694.0
1927,2016-03-02,Manhattan,
1928,2016-03-02,Queens,11421.0
1929,2016-03-02,Queens,11358.0
1930,2016-03-02,Manhattan,10010.0
1931,2016-03-03,Bronx,10459.0
1932,2016-03-03,Manhattan,10024.0
1933,2016-03-03,Staten Island,10309.0
1934,2016-03-04,Bronx,10473.0
1935,2016-03-04,Manhattan,10035.0
1936,2016-03-04,Bronx,
1937,2016-03-04,Brooklyn,11226.0
1938,2016-03-05,Queens,11372.0
1939,2016-03-05,Queens,11375.0
1940,2016-03-05,Brooklyn,11225.0
1941,2016-03-05,Brooklyn,11233.0
1942,2016-03-06,Queens,11377.0
1943,2016-03-06,Queens,11434.0
1944,2016-03-06,Bronx,
1945,2016-03-06,Queens,11419.0
1946,2016-03-06,Queens,11377.0
1947,2016-03-07,Bronx,
1948,2016-03-08,Manhattan,10029.0
1949,2016-03-08,Queens,11106.0
1950,2016-03-08,Staten Island,10305.0
1951,2016-03-09,Bronx,10468.0
1952,2016-03-09,Staten Island,10305.0
1953,2016-03-10,Queens,11691.0
1954,2016-03-10,Brooklyn,11209.0
1955,2016-03-10,Brooklyn,11209.0
1956,2016-03-10,Bronx,
1957,2016-03-10,Queens,11436.0
1958,2016-03-10,Brooklyn,11231.0
1959,2016-03-11,Brooklyn,11208.0
1960,2016-03-11,Manhattan,10016.0
1961,2016-03-11,Queens,11101.0
1962,2016-03-12,Brooklyn,11230.0
1963,2016-03-12,Queens,11433.0
1964,2016-03-12,Brooklyn,11215.0
1965,2016-03-12,Queens,11103.0
1966,2016-03-12,Queens,11372.0
1967,2016-03-12,Queens,11420.0
1968,2016-03-13,Queens,
1969,2016-03-13,Queens,
1970,2016-03-13,Queens,11691.0
1971,2016-03-13,Manhattan,10029.0
1972,2016-03-13,Bronx,10458.0
1973,2016-03-13,Manhattan,10024.0
1974,2016-03-13,Brooklyn,11202.0
1975,2016-03-13,Queens,11434.0
1976,2016-03-14,Brooklyn,11235.0
1977,2016-03-15,Queens,11004.0
1978,2016-03-15,Manhattan,10032.0
1979,2016-03-15,Manhattan,
1980,2016-03-15,Brooklyn,11234.0
1981,2016-03-16,Queens,10075.0
1982,2016-03-16,Brooklyn,11234.0
1983,2016-03-16,Bronx,10461.0
1984,2016-03-17,Staten Island,10309.0
1985,2016-03-17,Brooklyn,11207.0
1986,2016-03-17,Manhattan,10023.0
1987,2016-03-17,Manhattan,10030.0
1988,2016-03-18,Brooklyn,11229.0
1989,2016-03-18,Bronx,
1990,2016-03-18,Bronx,10460.0
1991,2016-03-19,Staten Island,10314.0
1992,2016-03-19,Brooklyn,11203.0
1993,2016-03-19,Brooklyn,11203.0
1994,2016-03-19,Manhattan,10022.0
1995,2016-03-19,Bronx,10466.0
1996,2016-03-21,Bronx,10466.0
1997,2016-03-21,Queens,11423.0
1998,2016-03-22,Staten Island,10302.0
1999,2016-03-22,Queens,11361.0
2000,2016-03-22,Manhattan,10002.0
2001,2016-03-22,Bronx,10463.0
2002,2016-03-22,Bronx,10454.0
2003,2016-03-23,Queens,11370.0
2004,2016-03-23,Queens,
2005,2016-03-23,Manhattan,
2006,2016-03-23,Brooklyn,11249.0
2007,2016-03-23,Bronx,
2008,2016-03-23,Bronx,10469.0
2009,2016-03-23,Bronx,10457.0
2010,2016-03-24,Queens,11385.0
2011,2016-03-24,Manhattan,10013.0
2012,2016-03-24,Bronx,10466.0
2013,2016-03-24,Queens,11415.0
2014,2016-03-25,Manhattan,10027.0
2015,2016-03-25,Brooklyn,11208.0
2016,2016-03-25,Manhattan,10025.0
2017,2016-03-25,Queens,11368.0
2018,2016-03-26,Brooklyn,11217.0
2019,2016-03-26,Staten Island,10306.0
2020,2016-03-26,Staten Island,10308.0
2021,2016-03-26,Manhattan,10028.0
2022,2016-03-26,Manhattan,10027.0
2023,2016-03-26,Staten Island,10314.0
2024,2016-03-26,Manhattan,10016.0
2025,2016-03-26,Bronx,10454.0
2026,2016-03-26,Bronx,10454.0
2027,2016-03-28,Brooklyn,
2028,2016-03-28,Bronx,10468.0
2029,2016-03-28,Queens,11411.0
2030,2016-03-28,Queens,11103.0
2031,2016-03-29,Bronx,10460.0
2032,2016-03-29,Manhattan,10016.0
2033,2016-03-29,Staten Island,10304.0
2034,2016-03-30,Queens,11420.0
2035,2016-03-30,Brooklyn,11210.0
2036,2016-03-30,Queens,11365.0
2037,2016-03-30,Brooklyn,11223.0
2038,2016-03-31,Queens,11429.0
2039,2016-04-01,Queens,11385.0
2040,2016-04-01,Brooklyn,11235.0
2041,2016-04-01,Brooklyn,11208.0
2042,2016-04-02,Bronx,10462.0
2043,2016-04-02,Bronx,10457.0
2044,2016-04-02,Bronx,10454.0
2045,2016-04-02,Queens,11368.0
2046,2016-04-02,Staten Island,10308.0
2047,2016-04-02,Manhattan,10027.0
2048,2016-04-02,Bronx,10452.0
2049,2016-04-03,Manhattan,
2050,2016-04-03,Manhattan,
2051,2016-04-03,Staten Island,10306.0
2052,2016-04-04,Manhattan,10036.0
2053,2016-04-04,Brooklyn,11235.0
2054,2016-04-05,Staten Island,10307.0
2055,2016-04-05,Staten Island,10303.0
2056,2016-04-05,Manhattan,
2057,2016-04-05,Manhattan,
2058,2016-04-05,Brooklyn,11223.0
2059,2016-04-05,Queens,11368.0
2060,2016-04-06,Brooklyn,11212.0
2061,2016-04-07,Brooklyn,11220.0
2062,2016-04-07,Queens,11355.0
2063,2016-04-07,Bronx,10466.0
2064,2016-04-07,Manhattan,10029.0
2065,2016-04-07,Brooklyn,11221.0
2066,2016-04-07,Brooklyn,11223.0
2067,2016-04-07,Brooklyn,11221.0
2068,2016-04-07,Brooklyn,11221.0
2069,2016-04-08,Brooklyn,11214.0
2070,2016-04-08,Queens,11693.0
2071,2016-04-08,Queens,11377.0
2072,2016-04-08,Manhattan,10034.0
2073,2016-04-08,Manhattan,10002.0
2074,2016-04-08,Manhattan,10032.0
2075,2016-04-08,Queens,11373.0
2076,2016-04-09,Bronx,10462.0
2077,2016-04-09,Manhattan,10029.0
2078,2016-04-09,Manhattan,10029.0
2079,2016-04-09,Manhattan,10016.0
2080,2016-04-09,Manhattan,10016.0
2081,2016-04-10,Queens,11368.0
2082,2016-04-10,Brooklyn,11232.0
2083,2016-04-11,Brooklyn,11210.0
2084,2016-04-11,Queens,11103.0
2085,2016-04-11,Queens,
2086,2016-04-12,Manhattan,10023.0
2087,2016-04-12,Queens,
2088,2016-04-12,Manhattan,10028.0
2089,2016-04-12,Bronx,10461.0
2090,2016-04-12,Manhattan,10021.0
2091,2016-04-12,Staten Island,10301.0
2092,2016-04-13,Manhattan,
2093,2016-04-13,Staten Island,10304.0
2094,2016-04-14,Queens,11418.0
2095,2016-04-14,Staten Island,10310.0
2096,2016-04-14,Brooklyn,11209.0
2097,2016-04-14,Brooklyn,11238.0
2098,2016-04-14,Staten Island,10314.0
2099,2016-04-15,Bronx,10460.0
2100,2016-04-15,Staten Island,10305.0
2101,2016-04-15,Bronx,
2102,2016-04-15,Manhattan,10016.0
2103,2016-04-15,Manhattan,10033.0
2104,2016-04-15,Brooklyn,11208.0
2105,2016-04-15,Queens,11003.0
2106,2016-04-15,Manhattan,10031.0
2107,2016-04-16,Bronx,10462.0
2108,2016-04-16,Bronx,10453.0
2109,2016-04-16,Manhattan,10014.0
2110,2016-04-16,Bronx,10465.0
2111,2016-04-16,Manhattan,10029.0
2112,2016-04-17,Brooklyn,11201.0
2113,2016-04-17,Queens,
2114,2016-04-17,Brooklyn,11204.0
2115,2016-04-17,Queens,11412.0
2116,2016-04-17,Staten Island,10314.0
2117,2016-04-17,Manhattan,10029.0
2118,2016-04-18,Queens,11361.0
2119,2016-04-18,Queens,11385.0
2120,2016-04-18,Brooklyn,11225.0
2121,2016-04-18,Staten Island,10307.0
2122,2016-04-18,Bronx,10465.0
2123,2016-04-19,Brooklyn,11249.0
2124,2016-04-19,Staten Island,10310.0
2125,2016-04-19,Brooklyn,11231.0
2126,2016-04-19,Brooklyn,11216.0
2127,2016-04-19,Manhattan,10009.0
2128,2016-04-19,Brooklyn,11238.0
2129,2016-04-20,Staten Island,
2130,2016-04-20,Brooklyn,11237.0
2131,2016-04-20,Bronx,10470.0
2132,2016-04-20,Queens,11361.0
2133,2016-04-20,Bronx,
2134,2016-04-20,Bronx,10452.0
2135,2016-04-21,Brooklyn,11228.0
2136,2016-04-21,Brooklyn,11221.0
2137,2016-04-22,Queens,11368.0
2138,2016-04-22,Queens,11358.0
2139,2016-04-22,Staten Island,10307.0
2140,2016-04-23,Queens,11421.0
2141,2016-04-23,Manhattan,
2142,2016-04-23,Bronx,
2143,2016-04-23,Queens,11414.0
2144,2016-04-23,Staten Island,10303.0
2145,2016-04-23,Brooklyn,11249.0
2146,2016-04-24,Bronx,10459.0
2147,2016-04-24,Staten Island,10308.0
2148,2016-04-24,Queens,11433.0
2149,2016-04-24,Bronx,10463.0
2150,2016-04-25,Manhattan,10011.0
2151,2016-04-25,Manhattan,10029.0
2152,2016-04-25,Queens,11368.0
2153,2016-04-25,Brooklyn,11233.0
2154,2016-04-25,Queens,11368.0
2155,2016-04-26,Manhattan,10032.0
2156,2016-04-26,Bronx,10456.0
2157,2016-04-26,Staten Island,10314.0
2158,2016-04-27,Bronx,10465.0
2159,2016-04-27,Queens,
2160,2016-04-27,Staten Island,10314.0
2161,2016-04-27,Staten Island,
2162,2016-04-27,Manhattan,10065.0
2163,2016-04-27,Bronx,10465.0
2164,2016-04-27,Queens,11373.0
2165,2016-04-28,Bronx,10457.0
2166,2016-04-28,Bronx,10457.0
2167,2016-04-28,Bronx,10455.0
2168,2016-04-28,Queens,11421.0
2169,2016-04-28,Queens,11433.0
2170,2016-04-28,Queens,11369.0
2171,2016-04-29,Queens,11358.0
2172,2016-04-29,Queens,
2173,2016-04-29,Bronx,10456.0
2174,2016-04-29,Brooklyn,11235.0
2175,2016-04-29,Staten Island,10312.0
2176,2016-04-30,Bronx,10467.0
2177,2016-04-30,Staten Island,10312.0
2178,2016-04-30,Staten Island,
2179,2016-04-30,Brooklyn,11230.0
2180,2016-04-30,Queens,11378.0
2181,2016-04-30,Queens,11356.0
2182,2016-04-30,Staten Island,10312.0
2183,2016-04-30,Manhattan,10025.0
2184,2016-04-30,Bronx,10467.0
2185,2016-04-30,Manhattan,10023.0
2186,2016-04-30,Queens,11105.0
2187,2016-04-30,Bronx,
2188,2016-04-30,Bronx,10456.0
2189,2016-05-01,Queens,11365.0
2190,2016-05-01,Bronx,10468.0
2191,2016-05-01,Bronx,10470.0
2192,2016-05-02,Queens,11432.0
2193,2016-05-02,Brooklyn,11221.0
2194,2016-05-02,Queens,
2195,2016-05-03,Brooklyn,11229.0
2196,2016-05-03,Staten Island,10309.0
2197,2016-05-03,Queens,11373.0
2198,2016-05-03,Queens,11355.0
2199,2016-05-03,Staten Island,10304.0
2200,2016-05-04,Manhattan,
2201,2016-05-04,Staten Island,10309.0
2202,2016-05-04,Queens,11429.0
2203,2016-05-05,Queens,
2204,2016-05-05,Bronx,10465.0
2205,2016-05-05,Queens,
2206,2016-05-05,Manhattan,10034.0
2207,2016-05-05,Staten Island,10304.0
2208,2016-05-05,Manhattan,
2209,2016-05-05,Brooklyn,11236.0
2210,2016-05-05,Queens,11372.0
2211,2016-05-07,Queens,11369.0
2212,2016-05-07,Queens,11373.0
2213,2016-05-08,Bronx,10465.0
2214,2016-05-08,Bronx,10472.0
2215,2016-05-08,Queens,11378.0
2216,2016-05-08,Manhattan,10029.0
2217,2016-05-08,Manhattan,10040.0
2218,2016-05-08,Bronx,10465.0
2219,2016-05-09,Brooklyn,11234.0
2220,2016-05-09,Brooklyn,11208.0
2221,2016-05-09,Queens,11372.0
2222,2016-05-09,Staten Island,10312.0
2223,2016-05-09,Manhattan,10017.0
2224,2016-05-10,Brooklyn,11217.0
2225,2016-05-10,Staten Island,10312.0
2226,2016-05-10,Brooklyn,11234.0
2227,2016-05-10,Bronx,
2228,2016-05-11,Manhattan,10025.0
2229,2016-05-11,Manhattan,10023.0
2230,2016-05-11,Brooklyn,11238.0
2231,2016-05-11,Brooklyn,11210.0
2232,2016-05-11,Bronx,10451.0
2233,2016-05-12,Brooklyn,11215.0
2234,2016-05-12,Brooklyn,11237.0
2235,2016-05-12,Brooklyn,11223.0
2236,2016-05-12,Queens,11356.0
2237,2016-05-12,Bronx,10469.0
2238,2016-05-12,Bronx,10461.0
2239,2016-05-12,Queens,
2240,2016-05-13,Bronx,10453.0
2241,2016-05-14,Brooklyn,11208.0
2242,2016-05-14,Queens,11365.0
2243,2016-05-14,Manhattan,10019.0
2244,2016-05-15,Brooklyn,11209.0
2245,2016-05-15,Manhattan,10028.0
2246,2016-05-16,Queens,11434.0
2247,2016-05-16,Manhattan,10016.0
2248,2016-05-16,Queens,11418.0
2249,2016-05-17,Brooklyn,11208.0
2250,2016-05-17,Staten Island,10306.0
2251,2016-05-17,Brooklyn,11204.0
2252,2016-05-18,Queens,
2253,2016-05-19,Staten Island,10305.0
2254,2016-05-19,Brooklyn,11230.0
2255,2016-05-19,Brooklyn,11216.0
2256,2016-05-20,Staten Island,10306.0
2257,2016-05-20,Staten Island,10314.0
2258,2016-05-20,Staten Island,10314.0
2259,2016-05-20,Brooklyn,11216.0
2260,2016-05-20,Manhattan,10032.0
2261,2016-05-20,Queens,11423.0
2262,2016-05-20,Queens,11423.0
2263,2016-05-20,Bronx,10467.0
2264,2016-05-20,Bronx,10457.0
2265,2016-05-20,Bronx,10461.0
2266,2016-05-20,Bronx,10457.0
2267,2016-05-20,Manhattan,10032.0
2268,2016-05-20,Bronx,10468.0
2269,2016-05-21,Brooklyn,11234.0
2270,2016-05-22,Brooklyn,11211.0
2271,2016-05-22,Manhattan,
2272,2016-05-22,Bronx,10474.0
2273,2016-05-22,Brooklyn,11229.0
2274,2016-05-22,Bronx,10468.0
2275,2016-05-23,Staten Island,10312.0
2276,2016-05-23,Brooklyn,11236.0
2277,2016-05-23,Manhattan,10128.0
2278,2016-05-23,Queens,11106.0
2279,2016-05-23,Manhattan,
2280,2016-05-23,Brooklyn,11212.0
2281,2016-05-24,Queens,11360.0
2282,2016-05-24,Manhattan,10009.0
2283,2016-05-24,Bronx,10454.0
2284,2016-05-25,Manhattan,10024.0
2285,2016-05-25,Queens,11412.0
2286,2016-05-25,Queens,11373.0
2287,2016-05-25,Staten Island,10305.0
2288,2016-05-25,Brooklyn,11234.0
2289,2016-05-26,Brooklyn,11204.0
2290,2016-05-26,Brooklyn,11226.0
2291,2016-05-27,Bronx,10471.0
2292,2016-05-27,Queens,11040.0
2293,2016-05-27,Brooklyn,11234.0
2294,2016-05-27,Bronx,10472.0
2295,2016-05-27,Brooklyn,11234.0
2296,2016-05-28,Manhattan,10025.0
2297,2016-05-28,Manhattan,10128.0
2298,2016-05-28,Queens,11358.0
2299,2016-05-28,Queens,11435.0
2300,2016-05-28,Queens,11370.0
2301,2016-05-28,Staten Island,10301.0
2302,2016-05-28,Bronx,10469.0
2303,2016-05-29,Brooklyn,11220.0
2304,2016-05-29,Queens,11368.0
2305,2016-05-29,Queens,11368.0
2306,2016-05-29,Queens,
2307,2016-05-29,Queens,
2308,2016-05-30,Staten Island,10309.0
2309,2016-05-30,Staten Island,10306.0
2310,2016-05-30,Staten Island,10301.0
2311,2016-05-30,Manhattan,10002.0
2312,2016-05-30,Bronx,10466.0
2313,2016-05-30,Bronx,10453.0
2314,2016-05-31,Queens,11377.0
2315,2016-06-01,Queens,11355.0
2316,2016-06-01,Brooklyn,11236.0
2317,2016-06-02,Bronx,10472.0
2318,2016-06-02,Queens,11362.0
2319,2016-06-03,Brooklyn,11221.0
2320,2016-06-03,Queens,11361.0
2321,2016-06-04,Manhattan,10039.0
2322,2016-06-04,Bronx,10453.0
2323,2016-06-04,Queens,11693.0
2324,2016-06-04,Staten Island,10309.0
2325,2016-06-04,Brooklyn,11209.0
2326,2016-06-04,Brooklyn,11205.0
2327,2016-06-05,Manhattan,10016.0
2328,2016-06-05,Queens,11412.0
2329,2016-06-05,Brooklyn,11228.0
2330,2016-06-05,Queens,11691.0
2331,2016-06-05,Bronx,10469.0
2332,2016-06-06,Bronx,10459.0
2333,2016-06-06,Bronx,10462.0
2334,2016-06-07,Queens,11368.0
2335,2016-06-07,Bronx,10469.0
2336,2016-06-07,Brooklyn,11221.0
2337,2016-06-08,Queens,11105.0
2338,2016-06-08,Queens,11105.0
2339,2016-06-08,Manhattan,10029.0
2340,2016-06-08,Bronx,10467.0
2341,2016-06-08,Bronx,10463.0
2342,2016-06-09,Brooklyn,
2343,2016-06-09,Queens,11420.0
2344,2016-06-09,Brooklyn,11213.0
2345,2016-06-09,Manhattan,10035.0
2346,2016-06-10,Bronx,10467.0
2347,2016-06-10,Brooklyn,11236.0
2348,2016-06-10,Queens,11377.0
2349,2016-06-10,Queens,11417.0
2350,2016-06-10,Manhattan,
2351,2016-06-11,Queens,11102.0
2352,2016-06-11,Brooklyn,11232.0
2353,2016-06-11,Brooklyn,11228.0
2354,2016-06-11,Bronx,10458.0
2355,2016-06-11,Brooklyn,
2356,2016-06-11,Queens,
2357,2016-06-12,Manhattan,10016.0
2358,2016-06-12,Brooklyn,11215.0
2359,2016-06-13,Queens,11434.0
2360,2016-06-13,Brooklyn,11221.0
2361,2016-06-13,Brooklyn,11222.0
2362,2016-06-13,Bronx,10474.0
2363,2016-06-13,Queens,11432.0
2364,2016-06-14,Manhattan,10069.0
2365,2016-06-14,Queens,11369.0
2366,2016-06-14,Manhattan,10035.0
2367,2016-06-14,Manhattan,10065.0
2368,2016-06-15,Brooklyn,11208.0
2369,2016-06-15,Staten Island,10301.0
2370,2016-06-15,Queens,11433.0
2371,2016-06-15,Queens,11433.0
2372,2016-06-16,Queens,11379.0
2373,2016-06-16,Brooklyn,11234.0
2374,2016-06-16,Staten Island,10303.0
2375,2016-06-17,Brooklyn,11226.0
2376,2016-06-17,Brooklyn,11220.0
2377,2016-06-17,Staten Island,10310.0
2378,2016-06-18,Manhattan,10024.0
2379,2016-06-18,Manhattan,10026.0
2380,2016-06-18,Manhattan,10028.0
2381,2016-06-18,Manhattan,10024.0
2382,2016-06-19,Manhattan,
2383,2016-06-19,Staten Island,10309.0
2384,2016-06-20,Staten Island,
2385,2016-06-20,Manhattan,10016.0
2386,2016-06-20,Manhattan,10029.0
2387,2016-06-20,Manhattan,10027.0
2388,2016-06-20,Brooklyn,11205.0
2389,2016-06-20,Staten Island,10301.0
2390,2016-06-21,Staten Island,10304.0
2391,2016-06-21,Brooklyn,11208.0
2392,2016-06-21,Staten Island,10301.0
2393,2016-06-21,Brooklyn,11204.0
2394,2016-06-21,Manhattan,10009.0
2395,2016-06-21,Brooklyn,11237.0
2396,2016-06-22,Bronx,10465.0
2397,2016-06-22,Brooklyn,11215.0
2398,2016-06-22,Manhattan,
2399,2016-06-22,Bronx,10454.0
2400,2016-06-22,Brooklyn,11209.0
2401,2016-06-22,Staten Island,10302.0
2402,2016-06-22,Brooklyn,11227.0
2403,2016-06-22,Queens,
2404,2016-06-22,Staten Island,10309.0
2405,2016-06-22,Queens,11418.0
2406,2016-06-22,Manhattan,
2407,2016-06-22,Staten Island,10302.0
2408,2016-06-23,Queens,11373.0
2409,2016-06-23,Manhattan,10003.0
2410,2016-06-23,Queens,11692.0
2411,2016-06-23,Brooklyn,
2412,2016-06-23,Brooklyn,11213.0
2413,2016-06-23,Queens,11429.0
2414,2016-06-23,Brooklyn,11203.0
2415,2016-06-24,Brooklyn,11249.0
2416,2016-06-24,Queens,11420.0
2417,2016-06-24,Queens,
2418,2016-06-24,Brooklyn,11225.0
2419,2016-06-25,Brooklyn,11215.0
2420,2016-06-25,Brooklyn,11215.0
2421,2016-06-25,Staten Island,10306.0
2422,2016-06-25,Bronx,10468.0
2423,2016-06-25,Queens,11418.0
2424,2016-06-25,Staten Island,10305.0
2425,2016-06-25,Queens,11358.0
2426,2016-06-26,Manhattan,10031.0
2427,2016-06-26,Brooklyn,11233.0
2428,2016-06-26,Queens,11368.0
2429,2016-06-27,Brooklyn,11209.0
2430,2016-06-28,Queens,
2431,2016-06-29,Bronx,10474.0
2432,2016-06-29,Queens,11368.0
2433,2016-06-29,Brooklyn,11232.0
2434,2016-06-29,Brooklyn,
2435,2016-06-30,Queens,11364.0
2436,2016-06-30,Brooklyn,11220.0
2437,2016-06-30,Manhattan,
2438,2016-06-30,Brooklyn,
2439,2016-07-01,Manhattan,10035.0
2440,2016-07-01,Staten Island,10314.0
2441,2016-07-01,Manhattan,
2442,2016-07-01,Manhattan,
2443,2016-07-01,Manhattan,10029.0
2444,2016-07-01,Brooklyn,
2445,2016-07-02,Queens,11413.0
2446,2016-07-02,Queens,11369.0
2447,2016-07-02,Queens,11369.0
2448,2016-07-02,Staten Island,
2449,2016-07-02,Brooklyn,11204.0
2450,2016-07-02,Manhattan,
2451,2016-07-02,Queens,11432.0
2452,2016-07-02,Bronx,10469.0
2453,2016-07-02,Bronx,10469.0
2454,2016-07-02,Brooklyn,11233.0
2455,2016-07-02,Brooklyn,11231.0
2456,2016-07-03,Brooklyn,11218.0
2457,2016-07-03,Brooklyn,11204.0
2458,2016-07-03,Manhattan,
2459,2016-07-04,Bronx,10467.0
2460,2016-07-04,Queens,
2461,2016-07-04,Queens,11434.0
2462,2016-07-04,Bronx,10454.0
2463,2016-07-04,Manhattan,10016.0
2464,2016-07-04,Queens,11364.0
2465,2016-07-05,Bronx,10459.0
2466,2016-07-05,Bronx,10461.0
2467,2016-07-06,Queens,11433.0
2468,2016-07-06,Queens,11434.0
2469,2016-07-06,Bronx,10471.0
2470,2016-07-07,Queens,11368.0
2471,2016-07-07,Queens,11420.0
2472,2016-07-07,Queens,11691.0
2473,2016-07-07,Brooklyn,11206.0
2474,2016-07-07,Queens,11433.0
